application_id,candidate_key,date_key,country_key,seniority_key,technology_key,code_challenge_score,technical_interview_score,is_hired
40011,40011,1001,54,7,2,3,5,0
40012,40012,340,110,6,19,1,9,0
40013,40013,537,66,1,13,9,0,0
40014,40014,973,210,6,17,7,2,0
40015,40015,555,107,4,4,3,0,0
40016,40016,182,186,6,18,5,9,0
40017,40017,53,179,5,14,0,4,0
40018,40018,682,115,5,10,2,9,0
40019,40019,126,117,7,16,6,0,0
40020,40020,666,203,7,19,7,4,0
40021,40021,17,63,6,16,4,6,0
40022,40022,1394,177,5,17,4,8,0
40023,40023,390,136,2,11,1,7,0
40024,40024,1142,66,3,16,7,6,0
40025,40025,817,27,4,23,8,4,0
40026,40026,480,202,6,17,8,8,1
40027,40027,1059,103,1,24,2,5,0
40028,40028,1126,152,6,15,10,4,0
40029,40029,222,171,5,14,4,5,0
40030,40030,243,224,4,20,9,0,0
40031,40031,880,145,1,2,3,2,0
40032,40032,568,237,7,2,7,8,1
40033,40033,239,162,7,13,3,1,0
40034,40034,633,23,1,10,7,9,1
40035,40035,349,75,7,21,5,0,0
40036,40036,1189,5,3,24,7,6,0
40037,40037,828,165,4,3,4,8,0
40038,40038,1621,96,6,14,7,3,0
40039,40039,1407,45,7,11,10,2,0
40040,40040,1486,218,2,17,2,4,0
40041,40041,461,92,4,3,5,2,0
40042,40042,473,243,3,18,9,2,0
40043,40043,610,111,4,8,3,8,0
40044,40044,1463,99,7,12,9,3,0
40045,40045,438,48,3,24,7,4,0
40046,40046,106,137,3,13,1,4,0
40047,40047,1283,5,5,19,0,7,0
40048,40048,1222,138,1,8,1,10,0
40049,40049,1388,10,3,14,5,1,0
40050,40050,1578,200,3,12,4,7,0
40051,40051,1362,66,5,10,8,8,1
40052,40052,285,11,1,22,4,6,0
40053,40053,1118,152,6,17,1,3,0
40054,40054,1398,209,6,5,10,0,0
40055,40055,1373,113,6,15,0,1,0
40056,40056,1128,117,6,3,8,9,1
40057,40057,737,110,4,10,3,5,0
40058,40058,174,195,2,6,1,6,0
40059,40059,1585,199,3,3,9,0,0
40060,40060,396,158,7,12,7,3,0
40061,40061,1571,213,5,1,9,6,0
40062,40062,754,63,1,13,2,6,0
40063,40063,1012,15,5,9,1,7,0
40064,40064,421,95,3,6,10,10,1
40065,40065,71,197,6,14,5,4,0
40066,40066,1496,63,2,17,8,9,1
40067,40067,1289,106,2,16,9,0,0
40068,40068,835,111,4,11,10,7,1
40069,40069,669,243,7,2,0,8,0
40070,40070,49,222,3,13,3,8,0
40071,40071,1550,144,7,13,8,0,0
40072,40072,629,192,4,9,2,1,0
40073,40073,1642,102,1,12,5,5,0
40074,40074,349,23,3,7,6,4,0
40075,40075,613,224,1,12,9,8,1
40076,40076,254,196,2,9,7,2,0
40077,40077,566,153,1,16,10,6,0
40078,40078,13,162,7,15,7,3,0
40079,40079,1048,108,2,14,6,2,0
40080,40080,779,45,7,19,2,4,0
40081,40081,30,57,2,10,8,4,0
40082,40082,1550,230,2,21,0,4,0
40083,40083,846,6,1,14,8,1,0
40084,40084,863,95,1,10,6,10,0
40085,40085,1156,66,3,11,1,4,0
40086,40086,1321,97,3,16,4,1,0
40087,40087,768,13,3,6,6,1,0
40088,40088,552,8,1,23,0,2,0
40089,40089,998,16,5,11,10,10,1
40090,40090,831,53,2,22,9,8,1
40091,40091,253,177,6,22,6,4,0
40092,40092,593,66,5,11,4,10,0
40093,40093,1525,78,6,5,7,9,1
40094,40094,1197,223,7,19,3,2,0
40095,40095,257,40,4,18,8,5,0
40096,40096,132,193,4,21,1,0,0
40097,40097,1283,73,3,15,10,0,0
40098,40098,576,62,5,23,1,8,0
40099,40099,111,181,1,8,9,0,0
40100,40100,193,95,1,3,5,2,0
40101,40101,1189,240,3,2,6,6,0
40102,40102,601,171,3,2,10,7,1
40103,40103,516,161,1,13,10,9,1
40104,40104,1488,163,7,2,6,9,0
40105,40105,294,148,6,1,9,6,0
40106,40106,1471,241,2,15,8,5,0
40107,40107,490,114,1,23,6,7,0
40108,40108,302,231,6,23,4,2,0
40109,40109,1207,208,4,12,8,4,0
40110,40110,1298,164,3,3,9,6,0
40111,40111,1274,62,1,2,1,2,0
40112,40112,1284,153,5,23,9,6,0
40113,40113,424,127,3,13,8,5,0
40114,40114,310,48,2,9,8,3,0
40115,40115,567,4,7,21,6,7,0
40116,40116,521,225,1,20,6,10,0
40117,40117,88,75,1,22,1,2,0
40118,40118,291,31,5,3,0,0,0
40119,40119,746,163,7,16,9,7,1
40120,40120,1283,148,1,6,10,3,0
40121,40121,1202,109,2,24,3,5,0
40122,40122,292,66,2,2,10,10,1
40123,40123,1248,66,1,20,4,8,0
40124,40124,1179,122,4,8,2,6,0
40125,40125,202,202,5,13,8,0,0
40126,40126,1375,30,1,8,2,9,0
40127,40127,336,238,7,11,8,4,0
40128,40128,826,124,4,2,5,10,0
40129,40129,1310,82,3,17,6,4,0
40130,40130,1581,160,3,1,4,2,0
40131,40131,803,14,7,20,1,4,0
40132,40132,896,220,5,8,9,5,0
40133,40133,1301,50,5,22,4,10,0
40134,40134,273,45,4,19,8,3,0
40135,40135,333,13,3,13,5,9,0
40136,40136,533,79,1,6,7,9,1
40137,40137,1639,188,4,21,7,2,0
40138,40138,313,134,3,17,3,6,0
40139,40139,552,80,3,14,1,4,0
40140,40140,110,103,7,1,10,0,0
40141,40141,73,20,2,23,2,3,0
40142,40142,1223,20,3,8,10,8,1
40143,40143,801,121,6,20,2,5,0
40144,40144,1270,42,5,14,1,5,0
40145,40145,756,180,3,19,5,5,0
40146,40146,1337,222,6,10,0,10,0
40147,40147,642,14,4,22,3,5,0
40148,40148,592,218,1,3,4,8,0
40149,40149,1444,244,4,18,0,5,0
40150,40150,116,209,4,15,1,1,0
40151,40151,747,170,3,9,9,4,0
40152,40152,1449,154,6,20,10,1,0
40153,40153,686,201,5,14,3,4,0
40154,40154,487,242,4,4,2,2,0
40155,40155,935,160,4,15,8,4,0
40156,40156,989,239,1,4,8,7,1
40157,40157,1548,30,5,11,9,8,1
40158,40158,757,186,2,13,8,10,1
40159,40159,1007,208,6,14,6,3,0
40160,40160,521,243,1,8,1,2,0
40161,40161,1409,172,5,2,4,4,0
40162,40162,517,150,3,22,7,8,1
40163,40163,963,146,3,15,5,0,0
40164,40164,1157,60,4,23,7,3,0
40165,40165,935,222,5,15,10,7,1
40166,40166,616,113,5,19,7,0,0
40167,40167,1609,19,2,17,5,3,0
40168,40168,994,171,1,8,1,7,0
40169,40169,489,36,3,6,2,3,0
40170,40170,1071,50,7,17,7,0,0
40171,40171,1368,30,7,11,10,6,0
40172,40172,872,73,4,11,7,6,0
40173,40173,658,127,3,22,7,6,0
40174,40174,755,108,5,15,8,1,0
40175,40175,661,101,7,3,3,9,0
40176,40176,277,80,5,17,7,10,1
40177,40177,1008,91,4,21,1,3,0
40178,40178,1572,194,1,16,2,2,0
40179,40179,1019,114,2,1,2,7,0
40180,40180,1452,83,3,10,8,7,1
40181,40181,115,155,5,8,6,8,0
40182,40182,799,196,1,20,2,1,0
40183,40183,1123,27,5,8,5,8,0
40184,40184,1009,153,6,12,7,4,0
40185,40185,165,9,7,17,2,4,0
40186,40186,779,148,1,2,5,3,0
40187,40187,948,15,6,11,0,8,0
40188,40188,378,137,4,10,0,3,0
40189,40189,972,235,3,2,5,5,0
40190,40190,1596,87,4,17,7,4,0
40191,40191,426,208,2,8,5,4,0
40192,40192,112,200,3,18,10,7,1
40193,40193,1386,103,3,16,4,10,0
40194,40194,1618,186,3,2,0,5,0
40195,40195,533,48,4,16,6,7,0
40196,40196,296,34,5,14,1,6,0
40197,40197,1535,98,1,1,5,2,0
40198,40198,214,29,4,22,0,6,0
40199,40199,1558,180,7,8,1,9,0
40200,40200,1074,34,6,11,0,4,0
40201,40201,648,83,4,5,5,10,0
40202,40202,1347,34,1,15,5,0,0
40203,40203,269,74,1,16,6,2,0
40204,40204,516,59,4,12,7,5,0
40205,40205,1079,213,4,6,5,10,0
40206,40206,1194,244,4,11,9,6,0
40207,40207,1309,30,2,8,0,3,0
40208,40208,1111,105,6,8,5,5,0
40209,40209,1066,17,4,13,9,0,0
40210,40210,946,55,6,16,2,1,0
40211,40211,716,170,2,13,4,10,0
40212,40212,154,139,4,13,1,5,0
40213,40213,787,158,7,14,8,1,0
40214,40214,1443,98,7,14,6,9,0
40215,40215,977,66,7,15,4,3,0
40216,40216,993,39,2,23,3,5,0
40217,40217,811,200,1,1,5,1,0
40218,40218,277,196,5,22,8,6,0
40219,40219,121,220,6,16,3,8,0
40220,40220,1414,96,2,14,8,5,0
40221,40221,482,178,7,5,4,5,0
40222,40222,267,98,4,13,0,3,0
40223,40223,264,38,1,17,10,1,0
40224,40224,1099,130,2,2,7,4,0
40225,40225,547,124,7,21,5,0,0
40226,40226,758,53,4,12,10,6,0
40227,40227,790,8,2,24,1,4,0
40228,40228,962,217,6,12,7,6,0
40229,40229,40,32,1,19,9,6,0
40230,40230,1269,25,1,8,1,5,0
40231,40231,1384,96,3,8,6,1,0
40232,40232,930,1,6,16,5,6,0
40233,40233,332,201,4,8,8,5,0
40234,40234,1432,115,6,13,6,0,0
40235,40235,96,134,3,13,8,3,0
40236,40236,1418,144,5,1,6,0,0
40237,40237,429,123,7,15,7,7,1
40238,40238,936,136,5,8,5,7,0
40239,40239,778,22,2,10,7,3,0
40240,40240,1329,147,2,22,0,1,0
40241,40241,841,150,1,6,9,8,1
40242,40242,1428,161,1,11,10,6,0
40243,40243,1446,83,3,9,7,4,0
40244,40244,313,116,7,19,10,9,1
40245,40245,741,219,2,12,6,0,0
40246,40246,1281,109,2,5,3,9,0
40247,40247,503,155,4,16,2,10,0
40248,40248,1560,143,4,19,1,9,0
40249,40249,566,120,1,23,5,6,0
40250,40250,379,195,1,6,9,9,1
40251,40251,1612,208,4,11,2,3,0
40252,40252,18,5,4,14,9,4,0
40253,40253,36,145,1,15,9,0,0
40254,40254,145,137,3,24,9,5,0
40255,40255,1375,88,7,5,8,8,1
40256,40256,321,4,1,8,4,3,0
40257,40257,878,131,4,10,8,8,1
40258,40258,318,176,7,17,8,4,0
40259,40259,853,147,5,21,10,7,1
40260,40260,226,44,6,23,6,6,0
40261,40261,970,35,1,4,5,9,0
40262,40262,30,180,6,10,5,5,0
40263,40263,1429,25,3,20,9,2,0
40264,40264,736,213,3,19,9,5,0
40265,40265,1256,59,1,14,3,6,0
40266,40266,642,170,3,3,1,9,0
40267,40267,1311,58,3,14,7,4,0
40268,40268,837,9,6,19,0,4,0
40269,40269,1505,224,1,17,8,4,0
40270,40270,1080,21,2,11,8,8,1
40271,40271,137,225,7,14,0,4,0
40272,40272,354,9,7,2,10,0,0
40273,40273,10,121,3,1,4,1,0
40274,40274,299,242,5,18,7,4,0
40275,40275,1221,40,4,14,4,8,0
40276,40276,440,60,1,15,9,9,1
40277,40277,1440,83,7,15,4,5,0
40278,40278,32,216,6,8,7,0,0
40279,40279,1228,218,3,9,6,1,0
40280,40280,823,162,7,10,3,2,0
40281,40281,989,205,7,11,10,6,0
40282,40282,1056,204,6,8,2,2,0
40283,40283,1105,6,2,18,10,2,0
40284,40284,105,110,5,17,0,2,0
40285,40285,868,10,2,15,2,9,0
40286,40286,88,147,5,5,2,2,0
40287,40287,146,131,1,19,6,2,0
40288,40288,365,196,3,20,2,2,0
40289,40289,1173,115,1,6,6,9,0
40290,40290,522,128,4,8,1,9,0
40291,40291,584,177,6,12,4,2,0
40292,40292,450,194,1,3,0,7,0
40293,40293,619,180,6,16,1,4,0
40294,40294,1362,222,4,3,3,2,0
40295,40295,774,128,1,16,6,10,0
40296,40296,1574,29,1,23,2,7,0
40297,40297,584,84,4,22,8,7,1
40298,40298,1630,19,1,10,9,2,0
40299,40299,67,14,3,4,9,10,1
40300,40300,1488,104,1,15,2,4,0
40301,40301,558,6,5,15,6,10,0
40302,40302,638,229,3,2,0,5,0
40303,40303,1255,138,7,16,6,8,0
40304,40304,1467,6,2,4,7,1,0
40305,40305,997,84,4,14,8,9,1
40306,40306,880,185,5,11,10,5,0
40307,40307,1031,14,4,9,10,9,1
40308,40308,971,19,1,9,1,5,0
40309,40309,289,200,2,14,4,4,0
40310,40310,474,139,3,1,6,4,0
40311,40311,1598,237,3,23,9,2,0
40312,40312,723,92,4,8,1,1,0
40313,40313,503,97,3,24,10,2,0
40314,40314,674,41,7,4,6,1,0
40315,40315,1411,111,7,2,9,5,0
40316,40316,1349,173,5,8,2,7,0
40317,40317,541,223,5,6,6,10,0
40318,40318,1412,214,1,12,3,7,0
40319,40319,1397,229,3,23,7,0,0
40320,40320,673,165,6,13,1,5,0
40321,40321,1069,149,2,18,7,5,0
40322,40322,303,226,7,17,5,8,0
40323,40323,380,221,5,15,5,3,0
40324,40324,1464,126,6,21,8,7,1
40325,40325,1493,137,4,21,3,9,0
40326,40326,522,26,5,4,10,7,1
40327,40327,591,140,1,16,0,9,0
40328,40328,715,52,3,14,5,10,0
40329,40329,398,99,5,7,1,2,0
40330,40330,938,125,1,2,6,0,0
40331,40331,909,32,4,14,7,8,1
40332,40332,1112,232,5,19,1,6,0
40333,40333,1422,190,4,15,2,1,0
40334,40334,37,124,2,24,9,6,0
40335,40335,316,98,4,10,10,9,1
40336,40336,743,115,6,6,10,7,1
40337,40337,948,141,3,7,10,7,1
40338,40338,1172,36,3,15,4,8,0
40339,40339,1138,67,7,14,6,1,0
40340,40340,1413,116,1,12,7,5,0
40341,40341,950,149,2,16,5,10,0
40342,40342,1509,208,4,22,9,6,0
40343,40343,1420,61,5,7,7,3,0
40344,40344,877,83,1,8,5,2,0
40345,40345,583,167,5,22,6,6,0
40346,40346,1146,134,3,17,9,6,0
40347,40347,968,135,4,12,3,7,0
40348,40348,92,225,7,23,5,8,0
40349,40349,1130,45,1,4,4,9,0
40350,40350,44,25,6,8,3,4,0
40351,40351,201,36,5,15,8,8,1
40352,40352,592,153,6,8,9,8,1
40353,40353,882,115,1,14,0,10,0
40354,40354,724,124,4,8,9,7,1
40355,40355,59,4,7,15,0,5,0
40356,40356,494,239,2,14,10,9,1
40357,40357,124,195,6,19,8,7,1
40358,40358,416,159,1,17,2,5,0
40359,40359,1317,20,6,16,6,0,0
40360,40360,581,163,7,8,1,6,0
40361,40361,1004,63,1,23,3,9,0
40362,40362,1372,163,5,23,7,9,1
40363,40363,822,195,2,10,2,5,0
40364,40364,1485,241,6,1,8,10,1
40365,40365,8,146,6,21,1,3,0
40366,40366,148,131,5,9,1,6,0
40367,40367,1428,12,2,8,10,8,1
40368,40368,296,129,4,11,7,1,0
40369,40369,239,219,5,10,7,1,0
40370,40370,175,76,6,3,5,5,0
40371,40371,1432,14,1,13,5,6,0
40372,40372,936,175,3,13,7,5,0
40373,40373,1395,152,6,6,5,9,0
40374,40374,339,146,4,8,0,6,0
40375,40375,284,178,1,1,3,0,0
40376,40376,1345,88,5,12,9,1,0
40377,40377,1023,125,1,15,10,3,0
40378,40378,1231,28,4,14,1,3,0
40379,40379,1590,55,3,17,2,4,0
40380,40380,786,168,1,19,2,0,0
40381,40381,903,41,2,2,3,0,0
40382,40382,851,180,6,15,8,5,0
40383,40383,157,67,4,14,6,6,0
40384,40384,1499,39,7,23,1,0,0
40385,40385,973,10,4,13,7,6,0
40386,40386,657,172,2,11,0,2,0
40387,40387,258,140,6,3,6,10,0
40388,40388,1009,150,4,23,6,7,0
40389,40389,1187,230,2,8,2,9,0
40390,40390,302,139,4,2,10,5,0
40391,40391,1315,114,4,18,3,7,0
40392,40392,1386,151,1,11,5,2,0
40393,40393,666,41,6,13,2,9,0
40394,40394,317,218,7,20,3,3,0
40395,40395,760,196,3,12,3,1,0
40396,40396,1502,139,1,13,8,4,0
40397,40397,56,182,6,24,2,4,0
40398,40398,411,181,4,12,8,6,0
40399,40399,1038,77,3,7,0,4,0
40400,40400,429,75,3,4,1,1,0
40401,40401,1585,135,5,23,9,0,0
40402,40402,633,3,1,24,5,4,0
40403,40403,927,55,5,15,10,10,1
40404,40404,1056,51,3,23,5,7,0
40405,40405,1213,10,6,14,6,2,0
40406,40406,612,26,7,12,10,6,0
40407,40407,640,103,5,19,0,7,0
40408,40408,521,132,5,3,4,1,0
40409,40409,994,169,2,5,6,8,0
40410,40410,1057,92,6,8,3,5,0
40411,40411,428,40,1,12,3,0,0
40412,40412,931,227,4,24,6,5,0
40413,40413,1254,156,5,22,5,1,0
40414,40414,757,225,3,22,9,1,0
40415,40415,909,135,4,21,10,9,1
40416,40416,458,51,3,9,0,9,0
40417,40417,936,51,1,22,6,7,0
40418,40418,1075,89,2,2,3,3,0
40419,40419,1098,160,2,3,5,1,0
40420,40420,412,140,1,10,5,8,0
40421,40421,1510,197,3,10,4,7,0
40422,40422,914,7,4,15,8,0,0
40423,40423,1035,33,1,20,6,1,0
40424,40424,891,235,2,18,4,3,0
40425,40425,1200,111,7,14,6,3,0
40426,40426,1377,147,7,14,5,7,0
40427,40427,593,217,7,3,8,7,1
40428,40428,753,20,7,15,5,6,0
40429,40429,566,42,2,22,5,5,0
40430,40430,982,183,1,13,2,0,0
40431,40431,475,54,7,3,3,2,0
40432,40432,1098,196,5,21,2,2,0
40433,40433,1064,12,1,2,5,6,0
40434,40434,843,141,6,3,8,8,1
40435,40435,311,44,2,8,10,1,0
40436,40436,51,176,7,10,4,9,0
40437,40437,1201,166,4,17,3,8,0
40438,40438,1433,51,6,4,9,3,0
40439,40439,268,53,1,19,1,7,0
40440,40440,1304,37,3,14,6,3,0
40441,40441,259,99,1,19,10,6,0
40442,40442,16,128,2,20,9,8,1
40443,40443,648,201,2,3,2,10,0
40444,40444,692,204,2,24,3,5,0
40445,40445,369,133,3,11,5,8,0
40446,40446,326,238,1,14,7,5,0
40447,40447,1609,118,4,8,6,1,0
40448,40448,1165,228,3,17,9,1,0
40449,40449,814,163,2,8,8,6,0
40450,40450,187,73,2,11,2,8,0
40451,40451,995,215,3,2,3,1,0
40452,40452,955,185,2,22,3,5,0
40453,40453,1605,65,6,21,3,10,0
40454,40454,1068,4,4,6,2,10,0
40455,40455,592,201,1,20,7,4,0
40456,40456,1217,140,6,10,5,8,0
40457,40457,1216,119,1,24,10,6,0
40458,40458,33,140,6,15,9,6,0
40459,40459,406,148,4,23,2,10,0
40460,40460,592,60,7,14,10,10,1
40461,40461,790,194,7,13,4,10,0
40462,40462,924,218,4,13,6,10,0
40463,40463,467,160,6,7,0,0,0
40464,40464,841,230,6,14,0,4,0
40465,40465,1423,224,6,23,1,8,0
40466,40466,718,236,7,23,6,7,0
40467,40467,634,43,2,7,10,8,1
40468,40468,740,241,6,14,7,8,1
40469,40469,1056,225,5,1,9,9,1
40470,40470,947,225,4,19,7,10,1
40471,40471,74,128,4,14,5,3,0
40472,40472,969,240,2,24,10,5,0
40473,40473,1215,84,4,14,3,4,0
40474,40474,285,190,7,23,10,7,1
40475,40475,99,14,5,20,4,4,0
40476,40476,1504,136,7,5,4,9,0
40477,40477,434,177,4,5,8,0,0
40478,40478,1212,20,4,15,6,0,0
40479,40479,657,209,2,17,7,7,1
40480,40480,1245,52,6,18,1,5,0
40481,40481,575,29,3,13,9,8,1
40482,40482,128,244,2,13,0,2,0
40483,40483,1474,55,4,13,3,1,0
40484,40484,1290,188,6,13,7,1,0
40485,40485,1360,211,6,19,8,9,1
40486,40486,398,82,6,4,6,8,0
40487,40487,1033,41,2,23,5,8,0
40488,40488,380,214,6,7,3,9,0
40489,40489,1254,118,6,19,0,9,0
40490,40490,1,127,6,8,5,9,0
40491,40491,358,170,2,18,9,10,1
40492,40492,610,230,4,8,3,10,0
40493,40493,997,186,5,11,3,8,0
40494,40494,1345,192,4,14,8,3,0
40495,40495,1088,103,7,20,4,10,0
40496,40496,198,207,2,15,2,9,0
40497,40497,194,202,3,19,0,9,0
40498,40498,228,75,2,10,10,9,1
40499,40499,1127,107,5,4,2,1,0
40500,40500,830,194,3,11,2,10,0
40501,40501,27,64,5,21,3,7,0
40502,40502,429,174,7,11,6,0,0
40503,40503,1285,97,5,9,6,10,0
40504,40504,138,91,5,7,5,6,0
40505,40505,530,229,3,20,10,2,0
40506,40506,1004,21,5,8,7,6,0
40507,40507,1327,151,2,3,1,5,0
40508,40508,1239,82,4,8,3,2,0
40509,40509,501,72,5,14,10,1,0
40510,40510,305,237,2,21,10,10,1
40511,40511,35,161,4,24,5,2,0
40512,40512,140,216,1,2,10,8,1
40513,40513,347,233,4,8,4,6,0
40514,40514,386,114,2,14,6,8,0
40515,40515,1238,104,2,15,10,9,1
40516,40516,1062,164,1,3,2,6,0
40517,40517,1405,130,3,5,1,9,0
40518,40518,224,214,7,22,9,2,0
40519,40519,90,90,2,6,5,4,0
40520,40520,460,113,5,8,1,1,0
40521,40521,566,190,1,6,9,7,1
40522,40522,1032,233,1,22,10,6,0
40523,40523,1492,124,5,2,1,5,0
40524,40524,576,48,6,19,0,4,0
40525,40525,1615,241,2,1,8,7,1
40526,40526,180,177,3,5,7,3,0
40527,40527,407,42,7,12,5,7,0
40528,40528,787,87,1,20,6,2,0
40529,40529,614,236,4,7,4,4,0
40530,40530,1405,44,5,11,7,7,1
40531,40531,1553,31,6,6,10,0,0
40532,40532,1302,39,2,6,2,0,0
40533,40533,1384,2,1,8,3,5,0
40534,40534,340,182,6,2,8,6,0
40535,40535,744,87,2,8,6,4,0
40536,40536,1372,84,1,18,3,6,0
40537,40537,305,236,2,8,8,0,0
40538,40538,856,141,5,6,5,10,0
40539,40539,735,160,1,10,3,7,0
40540,40540,439,190,5,2,10,0,0
40541,40541,609,241,6,20,2,10,0
40542,40542,718,55,3,8,0,9,0
40543,40543,932,234,3,3,5,7,0
40544,40544,474,5,1,23,5,9,0
40545,40545,1369,138,2,20,10,1,0
40546,40546,1016,162,4,20,10,6,0
40547,40547,887,45,5,4,3,8,0
40548,40548,394,105,7,16,9,9,1
40549,40549,809,9,7,7,7,7,1
40550,40550,118,212,4,6,3,8,0
40551,40551,361,179,5,16,8,0,0
40552,40552,503,13,5,23,9,7,1
40553,40553,1422,145,1,12,6,7,0
40554,40554,852,129,5,12,4,4,0
40555,40555,1409,180,7,21,3,7,0
40556,40556,500,51,2,20,4,0,0
40557,40557,1604,80,5,1,8,9,1
40558,40558,162,183,4,18,8,3,0
40559,40559,1381,211,4,7,0,7,0
40560,40560,1454,79,6,2,8,4,0
40561,40561,245,38,4,3,1,0,0
40562,40562,378,81,2,6,1,3,0
40563,40563,1215,181,4,16,0,5,0
40564,40564,274,102,7,19,2,8,0
40565,40565,294,27,2,13,6,0,0
40566,40566,17,203,7,21,3,2,0
40567,40567,1095,223,1,9,2,4,0
40568,40568,1287,206,1,16,8,1,0
40569,40569,68,10,2,23,2,6,0
40570,40570,1628,134,4,17,6,9,0
40571,40571,902,10,7,2,0,4,0
40572,40572,834,234,5,3,7,2,0
40573,40573,278,146,6,23,1,4,0
40574,40574,1084,65,3,2,6,0,0
40575,40575,176,1,7,9,10,6,0
40576,40576,128,60,4,13,7,1,0
40577,40577,1200,178,5,4,2,4,0
40578,40578,708,33,3,8,9,9,1
40579,40579,283,234,5,11,3,6,0
40580,40580,1626,77,2,21,2,9,0
40581,40581,129,32,2,11,2,2,0
40582,40582,575,41,6,22,9,7,1
40583,40583,105,236,4,21,5,8,0
40584,40584,1542,156,4,24,8,7,1
40585,40585,1103,81,3,16,0,9,0
40586,40586,1553,219,6,17,3,0,0
40587,40587,837,97,2,14,9,1,0
40588,40588,85,29,4,8,6,4,0
40589,40589,843,129,6,6,7,1,0
40590,40590,276,102,5,11,4,10,0
40591,40591,1541,189,7,17,4,5,0
40592,40592,316,71,2,18,10,2,0
40593,40593,830,228,3,8,10,9,1
40594,40594,1223,158,1,16,3,2,0
40595,40595,280,11,3,13,6,8,0
40596,40596,1551,184,2,5,2,4,0
40597,40597,107,124,6,8,9,1,0
40598,40598,1529,41,6,12,6,5,0
40599,40599,836,31,4,11,9,5,0
40600,40600,1227,224,2,13,6,1,0
40601,40601,1105,189,2,8,7,7,1
40602,40602,402,41,4,14,8,7,1
40603,40603,311,11,5,21,0,2,0
40604,40604,1307,13,7,2,9,10,1
40605,40605,1467,156,7,24,7,9,1
40606,40606,1306,130,6,5,9,7,1
40607,40607,519,91,3,18,10,8,1
40608,40608,1468,8,6,14,2,6,0
40609,40609,346,223,1,14,7,5,0
40610,40610,446,176,6,14,7,8,1
40611,40611,1125,137,5,19,8,5,0
40612,40612,280,161,4,17,5,10,0
40613,40613,1596,37,6,15,7,3,0
40614,40614,72,97,3,7,2,10,0
40615,40615,719,207,2,24,6,6,0
40616,40616,508,107,6,6,2,9,0
40617,40617,1369,222,2,2,1,2,0
40618,40618,1062,32,6,16,2,10,0
40619,40619,275,23,2,13,5,7,0
40620,40620,952,16,6,8,3,0,0
40621,40621,604,142,5,13,5,1,0
40622,40622,503,216,7,13,1,0,0
40623,40623,585,156,1,6,1,2,0
40624,40624,206,119,4,18,7,5,0
40625,40625,941,79,6,7,9,9,1
40626,40626,367,210,7,7,2,8,0
40627,40627,1181,67,1,22,4,2,0
40628,40628,688,226,2,20,9,9,1
40629,40629,1392,53,3,10,8,3,0
40630,40630,363,6,5,23,10,4,0
40631,40631,594,237,2,1,4,3,0
40632,40632,861,203,1,13,10,10,1
40633,40633,1443,61,2,14,8,5,0
40634,40634,1362,78,4,6,4,2,0
40635,40635,1617,155,6,23,0,10,0
40636,40636,153,96,2,18,2,3,0
40637,40637,349,5,6,5,7,4,0
40638,40638,325,197,6,1,3,5,0
40639,40639,848,225,5,8,10,4,0
40640,40640,457,150,2,20,9,0,0
40641,40641,156,58,6,7,6,8,0
40642,40642,1003,124,6,8,7,1,0
40643,40643,289,16,2,19,7,3,0
40644,40644,543,107,4,16,10,0,0
40645,40645,547,144,3,19,0,9,0
40646,40646,606,144,5,10,8,4,0
40647,40647,1473,150,4,22,8,4,0
40648,40648,643,239,1,3,1,4,0
40649,40649,1645,214,6,13,7,3,0
40650,40650,958,162,2,1,6,2,0
40651,40651,1251,138,2,11,2,8,0
40652,40652,1350,220,7,22,9,1,0
40653,40653,176,53,7,11,6,3,0
40654,40654,1129,133,1,16,5,1,0
40655,40655,778,33,7,22,1,3,0
40656,40656,594,185,4,23,0,6,0
40657,40657,609,50,1,17,9,4,0
40658,40658,167,150,7,13,0,5,0
40659,40659,531,234,5,16,4,8,0
40660,40660,1180,243,6,24,10,2,0
40661,40661,670,124,5,23,5,2,0
40662,40662,951,217,7,11,7,0,0
40663,40663,749,199,4,12,5,10,0
40664,40664,901,194,1,5,5,1,0
40665,40665,1439,88,4,14,2,5,0
40666,40666,1203,92,7,23,5,1,0
40667,40667,504,156,1,21,1,3,0
40668,40668,783,143,3,2,10,1,0
40669,40669,194,5,7,6,3,6,0
40670,40670,959,25,1,3,9,10,1
40671,40671,1407,9,6,16,7,3,0
40672,40672,537,168,6,18,7,1,0
40673,40673,1332,49,5,19,3,1,0
40674,40674,527,208,6,22,7,3,0
40675,40675,1197,87,1,10,4,4,0
40676,40676,1595,111,3,2,0,2,0
40677,40677,1036,46,4,11,2,5,0
40678,40678,1200,132,5,2,0,6,0
40679,40679,70,168,6,8,6,1,0
40680,40680,1533,8,1,22,8,4,0
40681,40681,1219,98,5,9,7,1,0
40682,40682,745,243,1,15,10,5,0
40683,40683,943,58,2,9,3,1,0
40684,40684,880,238,2,8,10,5,0
40685,40685,822,48,6,23,6,4,0
40686,40686,1376,243,3,11,9,8,1
40687,40687,1334,47,5,21,2,1,0
40688,40688,1490,232,5,10,5,0,0
40689,40689,583,154,2,8,1,10,0
40690,40690,476,8,1,6,4,2,0
40691,40691,812,58,7,9,10,4,0
40692,40692,999,35,5,1,10,6,0
40693,40693,1641,26,2,6,3,6,0
40694,40694,554,30,5,12,9,8,1
